07/12/1983,14:56:59,170.20,0
07/12/1983,14:56:59,170.10,0
07/12/1983,14:57:04,170.00,0
07/12/1983,14:57:22,169.90,0
07/12/1983,14:57:38,169.80,0
07/13/1983,09:04:23,169.85,0
07/13/1983,09:06:56,169.85,0
07/13/1983,09:06:56,169.75,0
07/13/1983,09:17:32,169.75,0
07/13/1983,09:17:32,169.85,0
07/13/1983,09:33:54,169.85,0
07/13/1983,09:36:20,169.75,0
07/13/1983,09:36:20,169.65,0
07/13/1983,09:42:48,169.65,0
07/13/1983,09:42:48,169.70,0
07/13/1983,09:43:36,169.75,0
07/13/1983,09:43:36,169.80,0
07/13/1983,09:43:36,169.85,0
07/13/1983,09:47:01,169.95,0
07/13/1983,09:47:01,170.00,0
07/13/1983,09:55:05,170.00,0
07/13/1983,09:59:52,169.95,0
07/13/1983,09:59:52,169.85,0
07/13/1983,10:19:11,169.80,0
07/13/1983,10:19:11,169.70,0
07/13/1983,10:28:46,169.60,0
07/13/1983,10:28:46,169.55,0
07/13/1983,10:30:58,169.45,0
07/13/1983,10:30:58,169.35,0
07/13/1983,10:30:58,169.25,0
07/13/1983,10:36:36,169.25,0
07/13/1983,10:36:36,169.35,0
07/13/1983,11:08:05,169.45,0
07/13/1983,11:08:05,169.50,0
07/13/1983,11:10:50,169.60,0
07/13/1983,11:10:51,169.70,0
07/13/1983,11:49:52,169.80,0
07/13/1983,11:52:01,169.90,0
07/13/1983,11:57:43,170.00,0
07/13/1983,11:57:43,170.10,0
07/13/1983,12:06:28,170.20,0
07/13/1983,12:13:11,170.20,0
07/13/1983,12:13:11,170.10,0
07/13/1983,12:15:12,170.10,0
07/13/1983,12:22:29,170.10,0
07/13/1983,12:22:29,170.05,0
07/13/1983,12:28:11,170.00,0
07/13/1983,12:28:11,169.90,0
07/13/1983,12:28:15,169.85,0
07/13/1983,12:36:55,169.85,0
07/13/1983,12:36:55,169.90,0
07/13/1983,12:36:55,170.00,0
07/13/1983,13:05:15,170.10,0
07/13/1983,13:05:16,170.15,0
07/13/1983,13:08:46,170.15,0
07/13/1983,13:42:45,170.15,0
07/13/1983,13:43:37,170.25,0
07/13/1983,13:43:37,170.35,0
07/13/1983,13:43:48,170.40,0
07/13/1983,13:43:48,170.50,0
07/13/1983,13:52:51,170.50,0
07/13/1983,14:05:10,170.40,0
07/13/1983,14:12:39,170.30,0
07/13/1983,14:26:35,170.20,0
07/13/1983,14:33:45,170.10,0
07/13/1983,14:44:59,170.10,0
07/13/1983,14:59:10,170.20,0
07/13/1983,14:59:11,170.30,0
07/13/1983,14:59:11,170.40,0
07/13/1983,15:01:44,170.40,0
07/13/1983,15:01:44,170.30,0
07/14/1983,09:02:20,171.00,0
07/14/1983,09:09:14,171.20,0
07/14/1983,09:46:20,171.30,0
07/14/1983,09:51:09,171.40,0
07/14/1983,09:53:47,171.50,0
07/14/1983,09:55:20,171.70,0
07/14/1983,10:02:56,171.70,0
07/14/1983,10:07:55,171.60,0
07/14/1983,10:36:16,171.60,0
07/14/1983,10:46:11,171.60,0
07/14/1983,12:11:31,171.50,0
07/14/1983,12:39:05,171.40,0
07/14/1983,12:39:05,171.30,0
07/14/1983,12:43:46,171.20,0
07/14/1983,13:17:05,171.10,0
07/14/1983,13:17:05,171.00,0
07/14/1983,13:37:41,170.80,0
07/14/1983,13:55:29,170.50,0
07/14/1983,14:05:35,170.40,0
07/14/1983,14:22:54,170.40,0
07/14/1983,14:22:54,170.50,0
07/14/1983,14:46:50,170.50,0
07/14/1983,14:50:36,170.50,0
07/14/1983,14:50:36,170.55,0
07/14/1983,14:52:29,170.60,0
07/14/1983,14:52:29,170.70,0
07/14/1983,15:01:00,170.70,0
07/15/1983,09:02:50,170.00,0
07/15/1983,09:35:45,169.90,0
07/15/1983,09:35:45,169.80,0
07/15/1983,09:35:45,169.70,0
07/15/1983,09:35:49,169.60,0
07/15/1983,09:39:36,169.50,0
07/15/1983,09:39:36,169.40,0
07/15/1983,09:39:36,169.30,0
07/15/1983,10:18:50,169.20,0
07/15/1983,10:18:51,169.10,0
07/15/1983,10:18:51,169.00,0
07/15/1983,10:22:35,169.00,0
07/15/1983,10:56:24,169.10,0
07/15/1983,10:56:24,169.15,0
07/15/1983,11:36:45,169.15,0
07/15/1983,11:36:46,169.10,0
07/15/1983,11:36:46,169.05,0
07/15/1983,11:49:47,169.00,0
07/15/1983,11:49:47,168.95,0
07/15/1983,11:49:48,168.85,0
07/15/1983,12:24:11,168.80,0
07/15/1983,12:24:11,168.70,0
07/15/1983,13:00:47,168.70,0
07/15/1983,13:00:48,168.80,0
07/15/1983,13:09:24,168.80,0
07/15/1983,13:09:24,168.70,0
07/15/1983,13:11:29,168.60,0
07/15/1983,13:11:29,168.50,0
07/15/1983,13:21:05,168.40,0
07/15/1983,13:21:05,168.30,0
07/15/1983,13:49:38,168.30,0
07/15/1983,13:49:38,168.40,0
07/15/1983,13:49:40,168.50,0
07/15/1983,14:06:08,168.60,0
07/15/1983,14:06:08,168.70,0
07/15/1983,14:19:47,168.80,0
07/15/1983,14:19:47,168.90,0
07/15/1983,14:39:25,168.90,0
07/15/1983,14:45:02,168.80,0
07/15/1983,14:49:07,168.80,0
07/15/1983,15:11:40,168.80,0
07/15/1983,15:11:40,168.70,0
07/15/1983,15:13:51,168.50,0
07/18/1983,09:01:59,168.80,0
07/18/1983,09:03:03,168.80,0
07/18/1983,09:17:58,168.70,0
07/18/1983,09:17:59,168.60,0
07/18/1983,09:17:59,168.50,0
07/18/1983,09:32:34,168.40,0
07/18/1983,09:32:34,168.30,0
07/18/1983,09:41:23,168.30,0
07/18/1983,09:41:23,168.40,0
07/18/1983,09:49:46,168.50,0
07/18/1983,09:55:28,168.60,0
07/18/1983,10:23:32,168.60,0
07/18/1983,10:23:32,168.50,0
07/18/1983,10:30:59,168.40,0
07/18/1983,10:49:37,168.40,0
07/18/1983,10:49:37,168.50,0
07/18/1983,10:53:31,168.50,0
07/18/1983,10:53:31,168.40,0
07/18/1983,11:01:44,168.40,0
07/18/1983,11:01:44,168.45,0
07/18/1983,11:07:52,168.45,0
07/18/1983,11:07:53,168.40,0
07/18/1983,11:39:26,168.40,0
07/18/1983,11:40:56,168.50,0
07/18/1983,11:40:56,168.60,0
07/18/1983,11:54:03,168.70,0
07/18/1983,11:54:03,168.80,0
07/18/1983,12:44:38,168.80,0
07/18/1983,12:44:38,168.70,0
07/18/1983,12:58:18,168.60,0
07/18/1983,13:12:42,168.60,0
07/18/1983,13:12:42,168.70,0
07/18/1983,13:29:56,168.70,0
07/18/1983,13:29:56,168.80,0
07/18/1983,13:29:56,168.90,0
07/18/1983,13:30:03,169.00,0
07/18/1983,13:46:18,169.10,0
07/18/1983,13:52:04,169.20,0
07/18/1983,14:05:16,169.30,0
07/18/1983,14:06:31,169.40,0
07/18/1983,14:06:31,169.50,0
07/18/1983,14:30:01,169.50,0
07/18/1983,14:34:10,169.40,0
07/18/1983,14:34:10,169.30,0
07/18/1983,14:39:30,169.20,0
07/18/1983,14:39:30,169.10,0
07/18/1983,14:43:13,169.05,0
07/18/1983,14:43:13,169.00,0
07/18/1983,14:48:50,168.80,0
07/18/1983,14:56:02,168.80,0
07/18/1983,15:07:12,168.90,0
07/19/1983,09:02:21,169.50,0
07/19/1983,09:10:00,169.60,0
07/19/1983,09:18:57,169.70,0
07/19/1983,09:57:53,169.70,0
07/19/1983,09:57:53,169.60,0
07/19/1983,09:57:53,169.50,0
07/19/1983,10:31:26,169.50,0
07/19/1983,10:32:59,169.60,0
07/19/1983,10:56:30,169.70,0
07/19/1983,10:56:30,169.80,0
07/19/1983,10:57:58,169.90,0
07/19/1983,11:04:05,170.00,0
07/19/1983,12:03:24,170.00,0
07/19/1983,12:36:01,170.00,0
07/19/1983,12:57:30,170.00,0
07/19/1983,12:57:31,169.95,0
07/19/1983,12:57:41,169.90,0
07/19/1983,12:57:41,169.85,0
07/19/1983,12:59:23,169.80,0
07/19/1983,12:59:23,169.75,0
07/19/1983,12:59:23,169.70,0
07/19/1983,13:01:37,169.60,0
07/19/1983,13:01:37,169.55,0
07/19/1983,13:09:28,169.55,0
07/19/1983,13:09:28,169.65,0
07/19/1983,13:27:57,169.70,0
07/19/1983,13:36:50,169.70,0
07/19/1983,13:36:50,169.65,0
07/19/1983,13:43:51,169.55,0
07/19/1983,13:45:27,169.55,0
07/19/1983,13:45:27,169.65,0
07/19/1983,13:50:39,169.75,0
07/19/1983,14:00:58,169.75,0
07/19/1983,14:21:11,169.70,0
07/19/1983,14:21:11,169.65,0
07/19/1983,14:21:11,169.60,0
07/19/1983,14:22:36,169.55,0
07/19/1983,14:22:36,169.50,0
07/19/1983,14:26:39,169.40,0
07/19/1983,14:35:17,169.40,0
07/19/1983,14:35:17,169.45,0
07/19/1983,14:38:40,169.50,0
07/19/1983,14:44:45,169.60,0
07/19/1983,14:56:36,169.65,0
07/19/1983,14:59:09,169.70,0
07/19/1983,14:59:09,169.75,0
07/20/1983,09:03:04,171.00,0
07/20/1983,09:13:49,171.10,0
07/20/1983,09:13:49,171.20,0
07/20/1983,09:35:21,171.30,0
07/20/1983,10:00:18,171.40,0
07/20/1983,10:23:17,171.40,0
07/20/1983,10:35:43,171.40,0
07/20/1983,10:42:10,171.50,0
07/20/1983,10:42:10,171.60,0
07/20/1983,10:58:16,171.60,0
07/20/1983,11:14:11,171.50,0
07/20/1983,11:14:12,171.40,0
07/20/1983,11:40:12,171.40,0
07/20/1983,11:40:12,171.50,0
07/20/1983,11:40:12,171.70,0
07/20/1983,12:12:25,171.80,0
07/20/1983,12:12:28,171.90,0
07/20/1983,12:19:48,172.00,0
07/20/1983,12:26:51,172.15,0
07/20/1983,12:35:49,172.15,0
07/20/1983,12:35:49,172.10,0
07/20/1983,12:35:49,172.00,0
07/20/1983,12:54:32,171.90,0
07/20/1983,13:06:30,171.90,0
07/20/1983,13:06:30,172.00,0
07/20/1983,13:07:32,172.10,0
07/20/1983,13:15:56,172.20,0
07/20/1983,13:21:19,172.30,0
07/20/1983,13:21:19,172.40,0
07/20/1983,13:49:26,172.40,0
07/20/1983,13:49:26,172.20,0
07/20/1983,13:58:38,172.10,0
07/20/1983,14:08:15,172.10,0
07/20/1983,14:08:15,172.20,0
07/20/1983,14:13:29,172.30,0
07/20/1983,14:28:06,172.40,0
07/20/1983,14:28:06,172.50,0
07/20/1983,14:28:06,172.60,0
07/20/1983,14:31:51,172.70,0
07/20/1983,14:33:14,172.80,0
07/20/1983,14:35:17,172.90,0
07/20/1983,14:38:08,173.00,0
07/20/1983,14:38:08,173.05,0
07/20/1983,14:41:23,173.10,0
07/20/1983,14:41:23,173.20,0
07/20/1983,14:41:24,173.25,0
07/20/1983,14:42:48,173.25,0
07/20/1983,14:42:48,173.20,0
07/20/1983,14:42:49,173.10,0
07/20/1983,14:55:25,173.10,0
07/20/1983,14:55:25,173.20,0
07/20/1983,14:55:25,173.30,0
07/20/1983,14:59:17,173.40,0
07/20/1983,14:59:17,173.50,0
07/20/1983,14:59:17,173.55,0
07/20/1983,15:01:23,173.60,0
07/20/1983,15:01:23,173.70,0
07/21/1983,09:04:12,174.00,0
07/21/1983,09:20:48,174.00,0
07/21/1983,09:20:48,173.90,0
07/21/1983,09:20:49,173.80,0
07/21/1983,09:20:52,173.70,0
07/21/1983,09:25:41,173.70,0
07/21/1983,09:25:41,173.80,0
07/21/1983,09:28:30,173.90,0
07/21/1983,09:28:30,174.00,0
07/21/1983,09:28:30,174.10,0
07/21/1983,09:33:33,174.20,0
07/21/1983,09:33:33,174.30,0
07/21/1983,09:33:33,174.40,0
07/21/1983,09:33:33,174.50,0
07/21/1983,09:39:27,174.60,0
07/21/1983,10:12:42,174.60,0
07/21/1983,10:14:03,174.50,0
07/21/1983,10:14:03,174.40,0
07/21/1983,10:22:42,174.30,0
07/21/1983,10:22:42,174.25,0
07/21/1983,10:34:28,174.20,0
07/21/1983,10:34:28,174.10,0
07/21/1983,10:34:28,174.00,0
07/21/1983,11:03:03,174.00,0
07/21/1983,11:03:03,174.05,0
07/21/1983,11:19:30,174.10,0
07/21/1983,11:19:30,174.15,0
07/21/1983,11:20:30,174.20,0
07/21/1983,11:20:30,174.30,0
07/21/1983,11:20:30,174.40,0
07/21/1983,11:31:16,174.50,0
07/21/1983,11:38:35,174.60,0
07/21/1983,11:44:19,174.70,0
07/21/1983,11:48:22,174.70,0
07/21/1983,11:48:22,174.60,0
07/21/1983,11:56:28,174.60,0
07/21/1983,12:03:28,174.60,0
07/21/1983,12:05:07,174.50,0
07/21/1983,12:15:34,174.40,0
07/21/1983,12:24:21,174.30,0
07/21/1983,12:36:10,174.30,0
07/21/1983,12:36:10,174.40,0
07/21/1983,12:57:33,174.40,0
07/21/1983,12:59:35,174.30,0
07/21/1983,13:12:51,174.20,0
07/21/1983,13:14:20,174.10,0
07/21/1983,13:14:20,174.00,0
07/21/1983,13:27:28,173.90,0
07/21/1983,13:28:00,173.80,0
07/21/1983,13:31:45,173.70,0
07/21/1983,13:54:37,173.60,0
07/21/1983,13:58:29,173.50,0
07/21/1983,14:00:13,173.40,0
07/21/1983,14:02:42,173.35,0
07/21/1983,14:08:43,173.25,0
07/21/1983,14:08:43,173.15,0
07/21/1983,14:14:07,173.05,0
07/21/1983,14:14:07,173.00,0
07/21/1983,14:17:22,173.00,0
07/21/1983,14:19:24,173.10,0
07/21/1983,14:22:13,173.20,0
07/21/1983,14:24:22,173.30,0
07/21/1983,14:27:48,173.40,0
07/21/1983,14:27:48,173.45,0
07/21/1983,14:30:43,173.55,0
07/21/1983,14:31:59,173.65,0
07/21/1983,14:38:09,173.75,0
07/21/1983,14:40:22,173.85,0
07/21/1983,14:42:40,173.95,0
07/21/1983,14:45:25,174.00,0
07/21/1983,14:45:25,174.10,0
07/21/1983,14:56:19,174.15,0
07/21/1983,15:13:21,174.25,0
07/22/1983,09:02:38,174.20,0
07/22/1983,09:05:11,173.90,0
07/22/1983,09:12:24,173.80,0
07/22/1983,09:21:10,173.70,0
07/22/1983,09:22:11,173.60,0
07/22/1983,09:54:08,173.60,0
07/22/1983,09:54:08,173.70,0
07/22/1983,10:11:38,173.70,0
07/22/1983,10:28:02,173.70,0
07/22/1983,10:28:02,173.75,0
07/22/1983,10:42:51,173.80,0
07/22/1983,10:48:09,173.90,0
07/22/1983,10:48:09,174.00,0
07/22/1983,11:05:32,174.00,0
07/22/1983,11:05:32,173.90,0
07/22/1983,11:12:53,173.80,0
07/22/1983,11:19:48,173.60,0
07/22/1983,11:19:49,173.40,0
07/22/1983,11:25:16,173.40,0
07/22/1983,11:25:16,173.50,0
07/22/1983,11:44:18,173.60,0
07/22/1983,11:47:43,173.70,0
07/22/1983,11:47:44,173.80,0
07/22/1983,12:10:57,173.90,0
07/22/1983,12:11:49,174.00,0
07/22/1983,12:35:31,174.00,0
07/22/1983,13:32:23,173.90,0
07/22/1983,13:32:23,173.85,0
07/22/1983,13:36:05,173.80,0
07/22/1983,13:36:05,173.70,0
07/22/1983,13:36:05,173.60,0
07/22/1983,13:38:45,173.50,0
07/22/1983,13:38:45,173.45,0
07/22/1983,13:45:02,173.45,0
07/22/1983,13:45:02,173.55,0
07/22/1983,13:51:58,173.65,0
07/22/1983,13:51:58,173.70,0
07/22/1983,14:04:57,173.80,0
07/22/1983,14:10:39,173.80,0
07/22/1983,14:12:49,173.80,0
07/22/1983,14:14:45,173.90,0
07/22/1983,14:29:36,174.00,0
07/22/1983,14:32:20,174.10,0
07/22/1983,14:35:23,174.20,0
07/22/1983,14:36:13,174.30,0
07/22/1983,14:39:14,174.30,0
07/22/1983,14:50:09,174.20,0
07/22/1983,14:50:09,174.10,0
07/22/1983,15:03:16,174.05,0
07/22/1983,15:03:16,174.00,0
07/22/1983,15:05:41,173.90,0
07/22/1983,15:07:32,173.80,0
07/22/1983,15:13:13,173.80,0
07/22/1983,15:13:43,173.80,0
07/25/1983,09:01:07,173.00,0
07/25/1983,09:09:54,172.90,0
07/25/1983,09:09:54,172.80,0
07/25/1983,09:25:06,172.80,0
07/25/1983,09:40:53,172.90,0
07/25/1983,10:10:55,173.00,0
07/25/1983,10:14:26,173.20,0
07/25/1983,10:15:49,173.30,0
07/25/1983,10:40:13,173.40,0
07/25/1983,10:42:22,173.50,0
07/25/1983,10:43:55,173.60,0
07/25/1983,12:05:51,173.70,0
07/25/1983,12:07:42,173.80,0
07/25/1983,12:07:42,173.90,0
07/25/1983,12:44:22,173.90,0
07/25/1983,12:54:08,173.90,0
07/25/1983,12:54:09,174.00,0
07/25/1983,13:06:31,174.10,0
07/25/1983,13:19:57,174.10,0
07/25/1983,13:19:57,174.00,0
07/25/1983,13:25:20,174.00,0
07/25/1983,13:28:57,174.10,0
07/25/1983,13:28:57,174.20,0
07/25/1983,13:33:22,174.30,0
07/25/1983,13:36:39,174.50,0
07/25/1983,13:40:45,174.70,0
07/25/1983,13:49:27,174.80,0
07/25/1983,13:49:29,175.00,0
07/25/1983,13:54:39,175.20,0
07/25/1983,14:17:44,175.30,0
07/25/1983,14:17:44,175.40,0
07/25/1983,14:17:44,175.50,0
07/25/1983,14:23:55,175.50,0
07/25/1983,14:23:55,175.40,0
07/25/1983,14:31:00,175.30,0
07/25/1983,14:31:00,175.25,0
07/25/1983,15:06:44,175.20,0
07/25/1983,15:06:44,175.10,0
07/25/1983,15:06:44,175.00,0
07/26/1983,09:02:22,174.40,0
07/26/1983,09:02:26,174.40,0
07/26/1983,09:04:16,174.50,0
07/26/1983,09:05:32,174.60,0
07/26/1983,09:07:59,174.70,0
07/26/1983,09:39:34,174.80,0
07/26/1983,09:39:35,174.90,0
07/26/1983,09:58:23,174.90,0
07/26/1983,09:58:23,174.80,0
07/26/1983,09:58:24,174.70,0
07/26/1983,10:03:37,174.60,0
07/26/1983,10:13:29,174.50,0
07/26/1983,10:13:29,174.40,0
07/26/1983,10:19:53,174.30,0
07/26/1983,10:19:53,174.25,0
07/26/1983,10:48:22,174.20,0
07/26/1983,10:48:22,174.10,0
07/26/1983,10:48:22,174.00,0
07/26/1983,10:57:54,174.00,0
07/26/1983,10:59:24,174.10,0
07/26/1983,10:59:24,174.20,0
07/26/1983,11:14:01,174.30,0
